ID,Title,Category_English,category_arabic,Posted,Avg offer,Duration(Days),Number of Offers,Tags,Tags_en,Link
250,تطوير تطبيق أندرويد للملابس,Mobile Development,تطوير التطبيقات,2025-04-28,230.00 ,5.0,16,واجهة برمجة التطبيقات,Application programming interface,https://mostaql.com/project/1077712-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A3%D9%86%D8%AF%D8%B1%D9%88%D9%8A%D8%AF-%D9%84%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3
251,خبير في Zoho One للربط والإعدادات,Mobile Development,تطوير التطبيقات,2025-04-27,335.00 ,30.0,2,Zoho,Zoho,https://mostaql.com/project/1077234-%D8%AE%D8%A8%D9%8A%D8%B1-%D9%81%D9%8A-zoho-one-%D9%84%D9%84%D8%B1%D8%A8%D8%B7-%D9%88%D8%A7%D9%84%D8%A5%D8%B9%D8%AF%D8%A7%D8%AF%D8%A7%D8%AA
251,خبير في Zoho One للربط والإعدادات,Mobile Development,تطوير التطبيقات,2025-04-27,335.00 ,30.0,2,إدارة البريد الإلكتروني,Email management,https://mostaql.com/project/1077234-%D8%AE%D8%A8%D9%8A%D8%B1-%D9%81%D9%8A-zoho-one-%D9%84%D9%84%D8%B1%D8%A8%D8%B7-%D9%88%D8%A7%D9%84%D8%A5%D8%B9%D8%AF%D8%A7%D8%AF%D8%A7%D8%AA
251,خبير في Zoho One للربط والإعدادات,Mobile Development,تطوير التطبيقات,2025-04-27,335.00 ,30.0,2,التسويق عبر البريد الإلكتروني,Email marketing,https://mostaql.com/project/1077234-%D8%AE%D8%A8%D9%8A%D8%B1-%D9%81%D9%8A-zoho-one-%D9%84%D9%84%D8%B1%D8%A8%D8%B7-%D9%88%D8%A7%D9%84%D8%A5%D8%B9%D8%AF%D8%A7%D8%AF%D8%A7%D8%AA
251,خبير في Zoho One للربط والإعدادات,Mobile Development,تطوير التطبيقات,2025-04-27,335.00 ,30.0,2,إدارة علاقات العملاء,Customer relationship management,https://mostaql.com/project/1077234-%D8%AE%D8%A8%D9%8A%D8%B1-%D9%81%D9%8A-zoho-one-%D9%84%D9%84%D8%B1%D8%A8%D8%B7-%D9%88%D8%A7%D9%84%D8%A5%D8%B9%D8%AF%D8%A7%D8%AF%D8%A7%D8%AA
251,خبير في Zoho One للربط والإعدادات,Mobile Development,تطوير التطبيقات,2025-04-27,335.00 ,30.0,2,إدارة التوظيف,Employment Department,https://mostaql.com/project/1077234-%D8%AE%D8%A8%D9%8A%D8%B1-%D9%81%D9%8A-zoho-one-%D9%84%D9%84%D8%B1%D8%A8%D8%B7-%D9%88%D8%A7%D9%84%D8%A5%D8%B9%D8%AF%D8%A7%D8%AF%D8%A7%D8%AA
251,خبير في Zoho One للربط والإعدادات,Mobile Development,تطوير التطبيقات,2025-04-27,335.00 ,30.0,2,استشارات الشركات الناشئة,Startups,https://mostaql.com/project/1077234-%D8%AE%D8%A8%D9%8A%D8%B1-%D9%81%D9%8A-zoho-one-%D9%84%D9%84%D8%B1%D8%A8%D8%B7-%D9%88%D8%A7%D9%84%D8%A5%D8%B9%D8%AF%D8%A7%D8%AF%D8%A7%D8%AA
252,تطوير متجر للخدمات التعليمية والتصميم الإبداعي,Web Development,تطوير الويب,2025-04-27,100.00 ,3.0,3,تطوير الويب,Web development,https://mostaql.com/project/1077233-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D8%AA%D8%AC%D8%B1-%D9%84%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A7%D9%84%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A
252,تطوير متجر للخدمات التعليمية والتصميم الإبداعي,Web Development,تطوير الويب,2025-04-27,100.00 ,3.0,3,تصميم هوية تجارية,Commercial identity design,https://mostaql.com/project/1077233-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D8%AA%D8%AC%D8%B1-%D9%84%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A7%D9%84%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A
252,تطوير متجر للخدمات التعليمية والتصميم الإبداعي,Web Development,تطوير الويب,2025-04-27,100.00 ,3.0,3,برمجة مواقع,Site programming,https://mostaql.com/project/1077233-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D8%AA%D8%AC%D8%B1-%D9%84%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A7%D9%84%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A
252,تطوير متجر للخدمات التعليمية والتصميم الإبداعي,Web Development,تطوير الويب,2025-04-27,100.00 ,3.0,3,تصميم متجر إلكتروني,Electronic store design,https://mostaql.com/project/1077233-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D8%AA%D8%AC%D8%B1-%D9%84%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A7%D9%84%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A
252,تطوير متجر للخدمات التعليمية والتصميم الإبداعي,Web Development,تطوير الويب,2025-04-27,100.00 ,3.0,3,برمجة,programming,https://mostaql.com/project/1077233-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D8%AA%D8%AC%D8%B1-%D9%84%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A7%D9%84%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A
252,تطوير متجر للخدمات التعليمية والتصميم الإبداعي,Web Development,تطوير الويب,2025-04-27,100.00 ,3.0,3,خدمات الويب,Web services,https://mostaql.com/project/1077233-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D8%AA%D8%AC%D8%B1-%D9%84%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A7%D9%84%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A
252,تطوير متجر للخدمات التعليمية والتصميم الإبداعي,Web Development,تطوير الويب,2025-04-27,100.00 ,3.0,3,تصميم مواقع,Site design,https://mostaql.com/project/1077233-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D8%AA%D8%AC%D8%B1-%D9%84%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A7%D9%84%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A
253,نظام إدارة المبيعات,Web Development,تطوير الويب,2025-04-27,"1,200.00 ",30.0,5,برمجة,programming,https://mostaql.com/project/1077267-%D9%86%D8%B8%D8%A7%D9%85-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D8%A8%D9%8A%D8%B9%D8%A7%D8%AA
253,نظام إدارة المبيعات,Web Development,تطوير الويب,2025-04-27,"1,200.00 ",30.0,5,تطوير البرمجيات,Software development,https://mostaql.com/project/1077267-%D9%86%D8%B8%D8%A7%D9%85-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D8%A8%D9%8A%D8%B9%D8%A7%D8%AA
253,نظام إدارة المبيعات,Web Development,تطوير الويب,2025-04-27,"1,200.00 ",30.0,5,برمجة قواعد البيانات,Database programming,https://mostaql.com/project/1077267-%D9%86%D8%B8%D8%A7%D9%85-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D8%A8%D9%8A%D8%B9%D8%A7%D8%AA
253,نظام إدارة المبيعات,Web Development,تطوير الويب,2025-04-27,"1,200.00 ",30.0,5,برمجة مواقع,Site programming,https://mostaql.com/project/1077267-%D9%86%D8%B8%D8%A7%D9%85-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D8%A8%D9%8A%D8%B9%D8%A7%D8%AA
254,موقع وتطبيق معرفة وحجز رحلات الحافلات,Mobile Development,تطوير التطبيقات,2025-04-27,300.00 ,7.0,9,برمجة قواعد البيانات,Database programming,https://mostaql.com/project/1077246-%D9%85%D9%88%D9%82%D8%B9-%D9%88%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B9%D8%B1%D9%81%D8%A9-%D9%88%D8%AD%D8%AC%D8%B2-%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D8%A7%D9%81%D9%84%D8%A7%D8%AA
254,موقع وتطبيق معرفة وحجز رحلات الحافلات,Mobile Development,تطوير التطبيقات,2025-04-27,300.00 ,7.0,9,برمجة التطبيقات,Application programming,https://mostaql.com/project/1077246-%D9%85%D9%88%D9%82%D8%B9-%D9%88%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B9%D8%B1%D9%81%D8%A9-%D9%88%D8%AD%D8%AC%D8%B2-%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D8%A7%D9%81%D9%84%D8%A7%D8%AA
254,موقع وتطبيق معرفة وحجز رحلات الحافلات,Mobile Development,تطوير التطبيقات,2025-04-27,300.00 ,7.0,9,برمجة أندرويد,Android programming,https://mostaql.com/project/1077246-%D9%85%D9%88%D9%82%D8%B9-%D9%88%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B9%D8%B1%D9%81%D8%A9-%D9%88%D8%AD%D8%AC%D8%B2-%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D8%A7%D9%81%D9%84%D8%A7%D8%AA
254,موقع وتطبيق معرفة وحجز رحلات الحافلات,Mobile Development,تطوير التطبيقات,2025-04-27,300.00 ,7.0,9,تصميم تطبيقات,Applications design,https://mostaql.com/project/1077246-%D9%85%D9%88%D9%82%D8%B9-%D9%88%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B9%D8%B1%D9%81%D8%A9-%D9%88%D8%AD%D8%AC%D8%B2-%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D8%A7%D9%81%D9%84%D8%A7%D8%AA
254,موقع وتطبيق معرفة وحجز رحلات الحافلات,Mobile Development,تطوير التطبيقات,2025-04-27,300.00 ,7.0,9,تطوير التطبيقات,Application development,https://mostaql.com/project/1077246-%D9%85%D9%88%D9%82%D8%B9-%D9%88%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B9%D8%B1%D9%81%D8%A9-%D9%88%D8%AD%D8%AC%D8%B2-%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D8%A7%D9%81%D9%84%D8%A7%D8%AA
254,موقع وتطبيق معرفة وحجز رحلات الحافلات,Mobile Development,تطوير التطبيقات,2025-04-27,300.00 ,7.0,9,تصميم تطبيقات الهواتف الذكية,Smart phone applications design,https://mostaql.com/project/1077246-%D9%85%D9%88%D9%82%D8%B9-%D9%88%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B9%D8%B1%D9%81%D8%A9-%D9%88%D8%AD%D8%AC%D8%B2-%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D8%A7%D9%81%D9%84%D8%A7%D8%AA
254,موقع وتطبيق معرفة وحجز رحلات الحافلات,Mobile Development,تطوير التطبيقات,2025-04-27,300.00 ,7.0,9,واجهة برمجة التطبيقات,Application programming interface,https://mostaql.com/project/1077246-%D9%85%D9%88%D9%82%D8%B9-%D9%88%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B9%D8%B1%D9%81%D8%A9-%D9%88%D8%AD%D8%AC%D8%B2-%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D8%A7%D9%81%D9%84%D8%A7%D8%AA
255,مراجعة ثغرات وأخطاء بموقع,Web Development,تطوير الويب,2025-04-27,50.00 ,7.0,6,PHP,PHP,https://mostaql.com/project/1077457-%D9%85%D8%B1%D8%A7%D8%AC%D8%B9%D8%A9-%D8%AB%D8%BA%D8%B1%D8%A7%D8%AA-%D9%88%D8%A3%D8%AE%D8%B7%D8%A7%D8%A1-%D8%A8%D9%85%D9%88%D9%82%D8%B9
255,مراجعة ثغرات وأخطاء بموقع,Web Development,تطوير الويب,2025-04-27,50.00 ,7.0,6,MySQL,MySQL,https://mostaql.com/project/1077457-%D9%85%D8%B1%D8%A7%D8%AC%D8%B9%D8%A9-%D8%AB%D8%BA%D8%B1%D8%A7%D8%AA-%D9%88%D8%A3%D8%AE%D8%B7%D8%A7%D8%A1-%D8%A8%D9%85%D9%88%D9%82%D8%B9
255,مراجعة ثغرات وأخطاء بموقع,Web Development,تطوير الويب,2025-04-27,50.00 ,7.0,6,برمجة,programming,https://mostaql.com/project/1077457-%D9%85%D8%B1%D8%A7%D8%AC%D8%B9%D8%A9-%D8%AB%D8%BA%D8%B1%D8%A7%D8%AA-%D9%88%D8%A3%D8%AE%D8%B7%D8%A7%D8%A1-%D8%A8%D9%85%D9%88%D9%82%D8%B9
255,مراجعة ثغرات وأخطاء بموقع,Web Development,تطوير الويب,2025-04-27,50.00 ,7.0,6,تطوير البرمجيات,Software development,https://mostaql.com/project/1077457-%D9%85%D8%B1%D8%A7%D8%AC%D8%B9%D8%A9-%D8%AB%D8%BA%D8%B1%D8%A7%D8%AA-%D9%88%D8%A3%D8%AE%D8%B7%D8%A7%D8%A1-%D8%A8%D9%85%D9%88%D9%82%D8%B9
255,مراجعة ثغرات وأخطاء بموقع,Web Development,تطوير الويب,2025-04-27,50.00 ,7.0,6,برمجة قواعد البيانات,Database programming,https://mostaql.com/project/1077457-%D9%85%D8%B1%D8%A7%D8%AC%D8%B9%D8%A9-%D8%AB%D8%BA%D8%B1%D8%A7%D8%AA-%D9%88%D8%A3%D8%AE%D8%B7%D8%A7%D8%A1-%D8%A8%D9%85%D9%88%D9%82%D8%B9
255,مراجعة ثغرات وأخطاء بموقع,Web Development,تطوير الويب,2025-04-27,50.00 ,7.0,6,برمجة مواقع,Site programming,https://mostaql.com/project/1077457-%D9%85%D8%B1%D8%A7%D8%AC%D8%B9%D8%A9-%D8%AB%D8%BA%D8%B1%D8%A7%D8%AA-%D9%88%D8%A3%D8%AE%D8%B7%D8%A7%D8%A1-%D8%A8%D9%85%D9%88%D9%82%D8%B9
255,مراجعة ثغرات وأخطاء بموقع,Web Development,تطوير الويب,2025-04-27,50.00 ,7.0,6,هندسة البرمجيات,Software engineering,https://mostaql.com/project/1077457-%D9%85%D8%B1%D8%A7%D8%AC%D8%B9%D8%A9-%D8%AB%D8%BA%D8%B1%D8%A7%D8%AA-%D9%88%D8%A3%D8%AE%D8%B7%D8%A7%D8%A1-%D8%A8%D9%85%D9%88%D9%82%D8%B9
255,مراجعة ثغرات وأخطاء بموقع,Web Development,تطوير الويب,2025-04-27,50.00 ,7.0,6,flutter,flutter,https://mostaql.com/project/1077457-%D9%85%D8%B1%D8%A7%D8%AC%D8%B9%D8%A9-%D8%AB%D8%BA%D8%B1%D8%A7%D8%AA-%D9%88%D8%A3%D8%AE%D8%B7%D8%A7%D8%A1-%D8%A8%D9%85%D9%88%D9%82%D8%B9
256,موقع مشابة لخمسات,Web Development,تطوير الويب,2025-04-27,787.00 ,30.0,12,لارافيل,Laraville,https://mostaql.com/project/1077174-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D8%B4%D8%A7%D8%A8%D8%A9-%D9%84%D8%AE%D9%85%D8%B3%D8%A7%D8%AA
256,موقع مشابة لخمسات,Web Development,تطوير الويب,2025-04-27,787.00 ,30.0,12,برمجة,programming,https://mostaql.com/project/1077174-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D8%B4%D8%A7%D8%A8%D8%A9-%D9%84%D8%AE%D9%85%D8%B3%D8%A7%D8%AA
256,موقع مشابة لخمسات,Web Development,تطوير الويب,2025-04-27,787.00 ,30.0,12,برمجة مواقع,Site programming,https://mostaql.com/project/1077174-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D8%B4%D8%A7%D8%A8%D8%A9-%D9%84%D8%AE%D9%85%D8%B3%D8%A7%D8%AA
256,موقع مشابة لخمسات,Web Development,تطوير الويب,2025-04-27,787.00 ,30.0,12,إنشاء موقع إلكتروني,Create a website,https://mostaql.com/project/1077174-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D8%B4%D8%A7%D8%A8%D8%A9-%D9%84%D8%AE%D9%85%D8%B3%D8%A7%D8%AA
256,موقع مشابة لخمسات,Web Development,تطوير الويب,2025-04-27,787.00 ,30.0,12,إدارة المواقع,Site management,https://mostaql.com/project/1077174-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D8%B4%D8%A7%D8%A8%D8%A9-%D9%84%D8%AE%D9%85%D8%B3%D8%A7%D8%AA
257,تطبيق نقل ركاب,Web Development,تطوير الويب,2025-04-27,"1,000.00 ",30.0,7,تصميم تطبيقات iOS,IOS applications design,https://mostaql.com/project/1077409-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%86%D9%82%D9%84-%D8%B1%D9%83%D8%A7%D8%A8
257,تطبيق نقل ركاب,Web Development,تطوير الويب,2025-04-27,"1,000.00 ",30.0,7,إنشاء تطبيق,Create an app,https://mostaql.com/project/1077409-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%86%D9%82%D9%84-%D8%B1%D9%83%D8%A7%D8%A8
257,تطبيق نقل ركاب,Web Development,تطوير الويب,2025-04-27,"1,000.00 ",30.0,7,تصميم تطبيقات,Applications design,https://mostaql.com/project/1077409-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%86%D9%82%D9%84-%D8%B1%D9%83%D8%A7%D8%A8
257,تطبيق نقل ركاب,Web Development,تطوير الويب,2025-04-27,"1,000.00 ",30.0,7,تطوير البرمجيات,Software development,https://mostaql.com/project/1077409-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%86%D9%82%D9%84-%D8%B1%D9%83%D8%A7%D8%A8
257,تطبيق نقل ركاب,Web Development,تطوير الويب,2025-04-27,"1,000.00 ",30.0,7,تطوير التطبيقات,Application development,https://mostaql.com/project/1077409-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%86%D9%82%D9%84-%D8%B1%D9%83%D8%A7%D8%A8
257,تطبيق نقل ركاب,Web Development,تطوير الويب,2025-04-27,"1,000.00 ",30.0,7,برمجة تطبيقات أيفون,IPhone applications programming,https://mostaql.com/project/1077409-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%86%D9%82%D9%84-%D8%B1%D9%83%D8%A7%D8%A8
257,تطبيق نقل ركاب,Web Development,تطوير الويب,2025-04-27,"1,000.00 ",30.0,7,برمجة التطبيقات,Application programming,https://mostaql.com/project/1077409-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%86%D9%82%D9%84-%D8%B1%D9%83%D8%A7%D8%A8
257,تطبيق نقل ركاب,Web Development,تطوير الويب,2025-04-27,"1,000.00 ",30.0,7,برمجة iOS,IOS programming,https://mostaql.com/project/1077409-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%86%D9%82%D9%84-%D8%B1%D9%83%D8%A7%D8%A8
257,تطبيق نقل ركاب,Web Development,تطوير الويب,2025-04-27,"1,000.00 ",30.0,7,برمجة,programming,https://mostaql.com/project/1077409-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%86%D9%82%D9%84-%D8%B1%D9%83%D8%A7%D8%A8
258,تطوير موقع حجز ادوار عند حلاق,Web Development,تطوير الويب,2025-04-27,100.00 ,10.0,8,ووردبريس,WordPress,https://mostaql.com/project/1077290-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D9%88%D9%82%D8%B9-%D8%AD%D8%AC%D8%B2-%D8%A7%D8%AF%D9%88%D8%A7%D8%B1-%D8%B9%D9%86%D8%AF-%D8%AD%D9%84%D8%A7%D9%82
258,تطوير موقع حجز ادوار عند حلاق,Web Development,تطوير الويب,2025-04-27,100.00 ,10.0,8,برمجة,programming,https://mostaql.com/project/1077290-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D9%88%D9%82%D8%B9-%D8%AD%D8%AC%D8%B2-%D8%A7%D8%AF%D9%88%D8%A7%D8%B1-%D8%B9%D9%86%D8%AF-%D8%AD%D9%84%D8%A7%D9%82
258,تطوير موقع حجز ادوار عند حلاق,Web Development,تطوير الويب,2025-04-27,100.00 ,10.0,8,تطوير البرمجيات,Software development,https://mostaql.com/project/1077290-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D9%88%D9%82%D8%B9-%D8%AD%D8%AC%D8%B2-%D8%A7%D8%AF%D9%88%D8%A7%D8%B1-%D8%B9%D9%86%D8%AF-%D8%AD%D9%84%D8%A7%D9%82
258,تطوير موقع حجز ادوار عند حلاق,Web Development,تطوير الويب,2025-04-27,100.00 ,10.0,8,برمجة قواعد البيانات,Database programming,https://mostaql.com/project/1077290-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D9%88%D9%82%D8%B9-%D8%AD%D8%AC%D8%B2-%D8%A7%D8%AF%D9%88%D8%A7%D8%B1-%D8%B9%D9%86%D8%AF-%D8%AD%D9%84%D8%A7%D9%82
259,تصميم موقع تعريفي Wordpress,Web Development,تطوير الويب,2025-04-27,200.00 ,3.0,22,تصميم مواقع,Site design,https://mostaql.com/project/1077222-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-wordpress
259,تصميم موقع تعريفي Wordpress,Web Development,تطوير الويب,2025-04-27,200.00 ,3.0,22,التصميم الإبداعي,Creative design,https://mostaql.com/project/1077222-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-wordpress
259,تصميم موقع تعريفي Wordpress,Web Development,تطوير الويب,2025-04-27,200.00 ,3.0,22,تصميم واجهة المستخدم,User interface design,https://mostaql.com/project/1077222-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-wordpress
259,تصميم موقع تعريفي Wordpress,Web Development,تطوير الويب,2025-04-27,200.00 ,3.0,22,تصميم تجربة المستخدم,User experience design,https://mostaql.com/project/1077222-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-wordpress
259,تصميم موقع تعريفي Wordpress,Web Development,تطوير الويب,2025-04-27,200.00 ,3.0,22,تصميم موقع إلكتروني,Design a website,https://mostaql.com/project/1077222-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-wordpress
259,تصميم موقع تعريفي Wordpress,Web Development,تطوير الويب,2025-04-27,200.00 ,3.0,22,إنشاء موقع ووردبريس,Create a WordPress website,https://mostaql.com/project/1077222-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-wordpress
259,تصميم موقع تعريفي Wordpress,Web Development,تطوير الويب,2025-04-27,200.00 ,3.0,22,التصميم المتجاوب,The responsive design,https://mostaql.com/project/1077222-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-wordpress
260,كتابة عطاء مشروع GIS,Web Development,تطوير الويب,2025-04-27,100.00 ,1.0,3,نظم المعلومات الجغرافية,Geographical information systems,https://mostaql.com/project/1077227-%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%B9%D8%B7%D8%A7%D8%A1-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-gis
260,كتابة عطاء مشروع GIS,Web Development,تطوير الويب,2025-04-27,100.00 ,1.0,3,رسم الخرائط,Mapping,https://mostaql.com/project/1077227-%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%B9%D8%B7%D8%A7%D8%A1-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-gis
260,كتابة عطاء مشروع GIS,Web Development,تطوير الويب,2025-04-27,100.00 ,1.0,3,تصميم تطبيقات,Applications design,https://mostaql.com/project/1077227-%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%B9%D8%B7%D8%A7%D8%A1-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-gis
260,كتابة عطاء مشروع GIS,Web Development,تطوير الويب,2025-04-27,100.00 ,1.0,3,برمجة التطبيقات,Application programming,https://mostaql.com/project/1077227-%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%B9%D8%B7%D8%A7%D8%A1-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-gis
261,تطوير تطبيق عقاري مغلق لربط الوسطاء في مخططين – دخول مخصص بإشراف مباشر,Mobile Development,تطوير التطبيقات,2025-04-27,"2,000.00 ",45.0,13,برمجة التطبيقات,Application programming,https://mostaql.com/project/1077177-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%B9%D9%82%D8%A7%D8%B1%D9%8A-%D9%85%D8%BA%D9%84%D9%82-%D9%84%D8%B1%D8%A8%D8%B7-%D8%A7%D9%84%D9%88%D8%B3%D8%B7%D8%A7%D8%A1-%D9%81%D9%8A-%D9%85%D8%AE%D8%B7%D8%B7%D9%8A%D9%86-%D8%AF%D8%AE%D9%88%D9%84-%D9%85%D8%AE%D8%B5%D8%B5-%D8%A8%D8%A5%D8%B4%D8%B1%D8%A7%D9%81-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1
