ID,Category,Category.1,job_type,Posted,Budget,est. budget,hours/week,duration,UpWork
2245,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,12,<30,<1,UpWork
2246,Data Science & Analytics,Data Science,Hourly,4/11/2025,,75,<30,<1,UpWork
2247,Data Science & Analytics,Web Development,Fixed price,4/11/2025,5,,,,UpWork
2248,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,10,,,,UpWork
2249,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,30,,,,UpWork
2250,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,125,,,,UpWork
2251,Data Science & Analytics,General IT Support,Hourly,4/11/2025,,,<30,<1,UpWork
2252,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,32.5,<30,<1,UpWork
2253,Data Science & Analytics,Office Automation / Excel Tools,Fixed price,4/11/2025,5,,,,UpWork
2254,Data Science & Analytics,Data Science,Fixed price,4/11/2025,40,,,,UpWork
2255,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,26.5,<30,<1,UpWork
2256,Data Science & Analytics,Web Development,Fixed price,4/11/2025,20,,,,UpWork
2257,Data Science & Analytics,DevOps,Fixed price,4/11/2025,50,,,,UpWork
2258,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2259,Data Science & Analytics,General IT Support,Fixed price,4/11/2025,10,,,,UpWork
2260,Data Science & Analytics,Software Engineering,Fixed price,4/11/2025,50,,,,UpWork
2261,Data Science & Analytics,Data Science,Fixed price,4/11/2025,1,,,,UpWork
2262,Data Science & Analytics,Web Development,Hourly,4/11/2025,,30,<30,<1,UpWork
2263,Data Science & Analytics,Software Engineering,Hourly,4/11/2025,,32.5,<30,<1,UpWork
2264,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,20,,,,UpWork
2265,Data Science & Analytics,General IT Support,Hourly,4/11/2025,,,<30,<1,UpWork
2266,Data Science & Analytics,Data Science,Fixed price,4/11/2025,25,,,,UpWork
2267,Data Science & Analytics,General IT Support,Fixed price,4/11/2025,130,,,,UpWork
2268,Data Science & Analytics,Database Management,Fixed price,4/11/2025,100,,,,UpWork
2269,Data Science & Analytics,Data Science,Hourly,4/11/2025,,,<30,<1,UpWork
2270,Data Science & Analytics,Web Development,Fixed price,4/11/2025,1,,,,UpWork
2271,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,13,<30,<1,UpWork
2272,Data Science & Analytics,Web Development,Hourly,4/11/2025,,44.5,<30,<1,UpWork
2273,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,,<1,UpWork
2274,Data Science & Analytics,Data Science,Fixed price,4/11/2025,45,,,,UpWork
2275,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2276,Data Science & Analytics,DevOps,Fixed price,4/11/2025,500,,,,UpWork
2277,Data Science & Analytics,Database Management,Hourly,4/11/2025,,17.5,,<1,UpWork
2278,Data Science & Analytics,Data Science,Hourly,4/11/2025,,29.5,<30,<1,UpWork
2279,Data Science & Analytics,Web Development,Hourly,4/11/2025,,16.5,<30,<1,UpWork
2280,Data Science & Analytics,General IT Support,Hourly,4/11/2025,,,>30,>6,UpWork
2281,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2282,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,32.5,<30,<1,UpWork
2283,Data Science & Analytics,Data Science,Hourly,4/11/2025,,32.5,<30,<1,UpWork
2284,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,100,,,,UpWork
2285,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,12.5,,,,UpWork
2286,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,16.5,<30,<1,UpWork
2287,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,0.5,,,,UpWork
2288,Data Science & Analytics,Data Science,Hourly,4/11/2025,,45,<30,<1,UpWork
2289,Data Science & Analytics,General IT Support,Hourly,4/11/2025,,,>30,2,UpWork
2290,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2291,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,150,,,,UpWork
2292,Data Science & Analytics,Web Development,Fixed price,4/11/2025,500,,,,UpWork
2293,Data Science & Analytics,Web Development,Fixed price,4/11/2025,25,,,,UpWork
2294,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2295,Data Science & Analytics,Cloud Computing,Fixed price,4/11/2025,20,,,,UpWork
2296,Data Science & Analytics,Web Development,Hourly,4/11/2025,,29.5,<30,<1,UpWork
2297,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,100,,,,UpWork
2298,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,29.5,<30,<1,UpWork
2299,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2300,Data Science & Analytics,Mobile Development,Fixed price,4/11/2025,300,,,,UpWork
2301,Data Science & Analytics,Web Development,Fixed price,4/11/2025,10,,,,UpWork
2302,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,59.5,<30,<1,UpWork
2303,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,300,,,,UpWork
2304,Data Science & Analytics,Web Development,Fixed price,4/11/2025,3,,,,UpWork
2305,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,2,,,,UpWork
2306,Data Science & Analytics,General IT Support,Hourly,4/11/2025,,32.5,>30,<1,UpWork
2307,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,50,,,,UpWork
2308,Data Science & Analytics,Data Science,Hourly,4/11/2025,,,<30,<1,UpWork
2309,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,100,,,,UpWork
2310,Data Science & Analytics,Data Science,Fixed price,4/11/2025,150,,,,UpWork
2311,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,100,,,,UpWork
2312,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2313,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,30,,,,UpWork
2314,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,50,,,,UpWork
2315,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,>30,4.5,UpWork
2316,Data Science & Analytics,Web Development,Fixed price,4/11/2025,100,,,,UpWork
2317,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,15,<30,<1,UpWork
2318,Data Science & Analytics,Web Development,Hourly,4/11/2025,,12.5,<30,<1,UpWork
2319,Data Science & Analytics,Software Engineering,Hourly,4/11/2025,,40,<30,<1,UpWork
2320,Data Science & Analytics,Web Development,Hourly,4/11/2025,,7,,<1,UpWork
2321,Data Science & Analytics,Data Science,Hourly,4/11/2025,,11.5,<30,<1,UpWork
2322,Data Science & Analytics,Data Science,Fixed price,4/11/2025,40,,,,UpWork
2323,Data Science & Analytics,Web Development,Hourly,4/11/2025,,,<30,<1,UpWork
2324,Data Science & Analytics,Cloud Computing,Hourly,4/11/2025,,30,>30,2,UpWork
2325,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,35,<30,<1,UpWork
2326,Data Science & Analytics,Data Science,Hourly,4/11/2025,,11.5,<30,<1,UpWork
2327,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2328,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,29.5,<30,<1,UpWork
2329,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2330,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,80,,,,UpWork
2331,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,220,,,,UpWork
2332,Data Science & Analytics,Web Development,Fixed price,4/11/2025,0.5,,,,UpWork
2333,Data Science & Analytics,Web Development,Fixed price,4/11/2025,100,,,,UpWork
2334,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,300,,,,UpWork
2335,Data Science & Analytics,Web Development,Hourly,4/11/2025,,16.5,<30,<1,UpWork
2336,Data Science & Analytics,Web Development,Fixed price,4/11/2025,50,,,,UpWork
2337,Data Science & Analytics,Mobile Development,Hourly,4/11/2025,,45,<30,<1,UpWork
2338,Data Science & Analytics,Web Development,Fixed price,4/11/2025,5,,,,UpWork
2339,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,>30,2,UpWork
2340,Data Science & Analytics,Data Science,Hourly,4/11/2025,,30,>30,>6,UpWork
2341,Data Science & Analytics,General IT Support,Hourly,4/11/2025,,,<30,<1,UpWork
2342,Data Science & Analytics,General IT Support,Hourly,4/11/2025,,,<30,<1,UpWork
2343,Data Science & Analytics,General IT Support,Hourly,4/11/2025,,60,>30,2,UpWork
2344,Data Science & Analytics,Web Development,Hourly,4/11/2025,,,<30,<1,UpWork
2345,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,100,,,,UpWork
2346,Data Science & Analytics,Data Science,Hourly,4/11/2025,,55,>30,2,UpWork
2347,Data Science & Analytics,Data Science,Hourly,4/11/2025,,115,>30,2,UpWork
2348,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,100,,,,UpWork
2349,Data Science & Analytics,Mobile Development,Hourly,4/11/2025,,,<30,<1,UpWork
2350,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,300,,,,UpWork
2351,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,55,<30,<1,UpWork
2352,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,400,,,,UpWork
2353,Data Science & Analytics,Data Science,Hourly,4/11/2025,,22.5,<30,<1,UpWork
2354,Data Science & Analytics,Web Development,Hourly,4/11/2025,,,<30,<1,UpWork
2355,Data Science & Analytics,Data Science,Hourly,4/11/2025,,32.5,<30,<1,UpWork
2356,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,100,,,,UpWork
2357,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,30,,,,UpWork
2358,Data Science & Analytics,Web Development,Hourly,4/11/2025,,,<30,<1,UpWork
2359,Data Science & Analytics,Web Development,Fixed price,4/11/2025,100,,,,UpWork
2360,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,100,,,,UpWork
2361,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,29.5,<30,<1,UpWork
2362,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,15,<30,<1,UpWork
2363,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,45,<30,<1,UpWork
2364,Data Science & Analytics,Data Science,Fixed price,4/11/2025,50,,,,UpWork
2365,Data Science & Analytics,Web Development,Fixed price,4/11/2025,40,,,,UpWork
2366,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,45,>30,>6,UpWork
2367,Data Science & Analytics,Data Science,Fixed price,4/11/2025,350,,,,UpWork
2368,Data Science & Analytics,Web Development,Fixed price,4/11/2025,40,,,,UpWork
2369,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,,>6,UpWork
2370,Data Science & Analytics,Web Development,Hourly,4/11/2025,,10,>30,4.5,UpWork
2371,Data Science & Analytics,IT Consulting / Project Management,Fixed price,4/11/2025,50,,,,UpWork
2372,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,45,<30,<1,UpWork
2373,Data Science & Analytics,Data Science,Hourly,4/11/2025,,,<30,<1,UpWork
2374,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,50,,,,UpWork
2375,Data Science & Analytics,Web Development,Hourly,4/11/2025,,,<30,<1,UpWork
2376,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2377,Data Science & Analytics,Data Science,Hourly,4/11/2025,,,>30,>6,UpWork
2378,Data Science & Analytics,Data Science,Hourly,4/11/2025,,25,<30,<1,UpWork
2379,Data Science & Analytics,Cyber Security,Hourly,4/11/2025,,50,<30,<1,UpWork
2380,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,250,,,,UpWork
2381,Data Science & Analytics,Data Science,Hourly,4/11/2025,,29.5,<30,<1,UpWork
2382,Data Science & Analytics,Web Development,Fixed price,4/11/2025,80,,,,UpWork
2383,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2384,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,30,,,,UpWork
2385,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2386,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,29.5,<30,<1,UpWork
2387,Data Science & Analytics,Office Automation / Excel Tools,Fixed price,4/11/2025,10,,,,UpWork
2388,Data Science & Analytics,Data Science,Fixed price,4/11/2025,5,,,,UpWork
2389,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2390,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,20,,,,UpWork
2391,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,26,>30,2,UpWork
2392,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,50,,,,UpWork
2393,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,1.5,,,,UpWork
2394,Data Science & Analytics,Data Science,Fixed price,4/11/2025,60,,,,UpWork
2395,Data Science & Analytics,Web Development,Fixed price,4/11/2025,500,,,,UpWork
2396,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,29.5,,2,UpWork
2397,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2398,Data Science & Analytics,Web Development,Hourly,4/11/2025,,,>30,>6,UpWork
2399,Data Science & Analytics,Data Science,Hourly,4/11/2025,,,>30,>6,UpWork
2400,Data Science & Analytics,Data Science,Hourly,4/11/2025,,12.5,<30,<1,UpWork
2401,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,>30,4.5,UpWork
2402,Data Science & Analytics,IT Support / System Setup,Fixed price,4/11/2025,10,,,,UpWork
2403,Data Science & Analytics,Data Science,Hourly,4/11/2025,,24,<30,<1,UpWork
2404,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,>30,>6,UpWork
2405,Data Science & Analytics,Web Development,Fixed price,4/11/2025,200,,,,UpWork
2406,Data Science & Analytics,Data Science,Hourly,4/11/2025,,16.5,<30,<1,UpWork
2407,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,20,,,,UpWork
2408,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,150,,,,UpWork
2409,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,20,>30,>6,UpWork
2410,Data Science & Analytics,Data Science,Fixed price,4/11/2025,20,,,,UpWork
2411,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2412,Data Science & Analytics,Web Development,Hourly,4/11/2025,,,<30,<1,UpWork
2413,Data Science & Analytics,General IT Support,Fixed price,4/11/2025,150,,,,UpWork
2414,Data Science & Analytics,Data Science,Fixed price,4/11/2025,100,,,,UpWork
2415,Data Science & Analytics,Data Science,Hourly,4/11/2025,,32.5,<30,<1,UpWork
2416,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,>30,4.5,UpWork
2417,Data Science & Analytics,Web Development,Hourly,4/11/2025,,16.5,<30,<1,UpWork
2418,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,60,,,,UpWork
2419,Data Science & Analytics,Data Science,Fixed price,4/11/2025,150,,,,UpWork
2420,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,20,,,,UpWork
2421,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2422,Data Science & Analytics,General IT Support,Hourly,4/11/2025,,100,<30,<1,UpWork
2423,Data Science & Analytics,Data Science,Fixed price,4/11/2025,50,,,,UpWork
2424,Data Science & Analytics,Web Development,Fixed price,4/11/2025,150,,,,UpWork
2425,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,20,<30,<1,UpWork
2426,Data Science & Analytics,Data Science,Hourly,4/11/2025,,11.5,<30,<1,UpWork
2427,Data Science & Analytics,Data Science,Fixed price,4/11/2025,400,,,,UpWork
2428,Data Science & Analytics,Web Development,Hourly,4/11/2025,,,<30,<1,UpWork
2429,Data Science & Analytics,Web Development,Fixed price,4/11/2025,40,,,,UpWork
2430,Data Science & Analytics,Web Development,Hourly,4/11/2025,,16.5,>30,2,UpWork
2431,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2432,Data Science & Analytics,Web Development,Fixed price,4/11/2025,5,,,,UpWork
2433,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,11.5,>30,2,UpWork
2434,Data Science & Analytics,Web Development,Hourly,4/11/2025,,,<30,<1,UpWork
2435,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2436,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,29.5,>30,2,UpWork
2437,Data Science & Analytics,Mobile Development,Hourly,4/11/2025,,29.5,>30,2,UpWork
2438,Data Science & Analytics,Web Development,Fixed price,4/11/2025,10,,,,UpWork
2439,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,32.5,<30,<1,UpWork
2440,Data Science & Analytics,Web Development,Hourly,4/11/2025,,,>30,2,UpWork
2441,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,75,<30,<1,UpWork
2442,Data Science & Analytics,Data Science,Hourly,4/11/2025,,26.5,<30,<1,UpWork
2443,Data Science & Analytics,Data Science,Hourly,4/11/2025,,,<30,<1,UpWork
2444,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,100,<30,<1,UpWork
2445,Data Science & Analytics,Web Development,Fixed price,4/11/2025,55,,,,UpWork
2446,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,6,,,,UpWork
2447,Data Science & Analytics,Web Development,Fixed price,4/11/2025,175,,,,UpWork
2448,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2449,Data Science & Analytics,Web Development,Fixed price,4/11/2025,0.5,,,,UpWork
2450,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,400,,,,UpWork
2451,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,250.5,,,,UpWork
2452,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,400,,,,UpWork
2453,Data Science & Analytics,Data Science,Fixed price,4/11/2025,50,,,,UpWork
2454,Data Science & Analytics,Web Development,Hourly,4/11/2025,,29.5,<30,<1,UpWork
2455,Data Science & Analytics,Software Engineering,Hourly,4/11/2025,,25,<30,<1,UpWork
2456,Data Science & Analytics,General IT Support,Hourly,4/11/2025,,,>30,>6,UpWork
2457,Data Science & Analytics,Web Development,Hourly,4/11/2025,,55,>30,4.5,UpWork
2458,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,40,>30,4.5,UpWork
2459,Data Science & Analytics,Web Development,Hourly,4/11/2025,,,<30,<1,UpWork
2460,Data Science & Analytics,Web Development,Fixed price,4/11/2025,50,,,,UpWork
2461,Data Science & Analytics,Data Science,Fixed price,4/11/2025,150,,,,UpWork
2462,Data Science & Analytics,DevOps,Hourly,4/11/2025,,57.5,<30,<1,UpWork
2463,Data Science & Analytics,DevOps,Fixed price,4/11/2025,5,,,,UpWork
2464,Data Science & Analytics,Cloud Computing,Hourly,4/11/2025,,,<30,<1,UpWork
2465,Data Science & Analytics,Data Science,Hourly,4/11/2025,,45,>30,>6,UpWork
2466,Data Science & Analytics,Web Development,Fixed price,4/11/2025,500,,,,UpWork
2467,Data Science & Analytics,Data Science,Hourly,4/11/2025,,27.5,<30,<1,UpWork
2468,Data Science & Analytics,Data Science,Hourly,4/11/2025,,,<30,<1,UpWork
2469,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,800,,,,UpWork
2470,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2471,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,>30,2,UpWork
2472,Data Science & Analytics,Data Science,Hourly,4/11/2025,,,>30,2,UpWork
2473,Data Science & Analytics,Data Science,Hourly,4/11/2025,,,<30,<1,UpWork
2474,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,25,,,,UpWork
2475,Data Science & Analytics,General IT Support,Hourly,4/11/2025,,18.5,<30,<1,UpWork
2476,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,22.5,<30,<1,UpWork
2477,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,0.5,,,,UpWork
2478,Data Science & Analytics,Web Development,Hourly,4/11/2025,,55,<30,<1,UpWork
2479,Data Science & Analytics,Data Science,Hourly,4/11/2025,,35,<30,<1,UpWork
2480,Data Science & Analytics,Data Science,Hourly,4/11/2025,,17.5,,2,UpWork
2481,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,150,,,,UpWork
2482,Data Science & Analytics,General IT Support,Fixed price,4/11/2025,70,,,,UpWork
2483,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,12.5,<30,<1,UpWork
2484,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2485,Data Science & Analytics,General IT Support,Hourly,4/11/2025,,,<30,<1,UpWork
2486,Data Science & Analytics,Database Management,Hourly,4/11/2025,,,,<1,UpWork
2487,Data Science & Analytics,Data Science,Fixed price,4/11/2025,900,,,,UpWork
2488,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,200,,,,UpWork
2489,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,10,,,,UpWork
2490,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,30,<30,<1,UpWork
2491,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,50,<30,<1,UpWork
2492,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,20,,,,UpWork
2493,Data Science & Analytics,Data Science,Hourly,4/11/2025,,55,<30,<1,UpWork
2494,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2495,Data Science & Analytics,Web Development,Hourly,4/11/2025,,,>30,>6,UpWork
2496,Data Science & Analytics,Data Science,Hourly,4/11/2025,,32.5,<30,<1,UpWork
2497,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2498,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,70,,>6,UpWork
2499,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,100,,,,UpWork
2500,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,10,<30,<1,UpWork
2501,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,40,,2,UpWork
2502,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,300,,,,UpWork
2503,Data Science & Analytics,Data Science,Hourly,4/11/2025,,,<30,<1,UpWork
2504,Data Science & Analytics,AI & ML,Fixed price,4/11/2025,500,,,,UpWork
2505,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,,<30,<1,UpWork
2506,Data Science & Analytics,Web Development,Fixed price,4/11/2025,300,,,,UpWork
2507,Data Science & Analytics,Web Development,Fixed price,4/11/2025,100,,,,UpWork
2508,Data Science & Analytics,Data Science,Hourly,4/11/2025,,,>30,>6,UpWork
2509,Data Science & Analytics,AI & ML,Hourly,4/11/2025,,22.5,<30,<1,UpWork
